Method,R_e,A@e,RA@e,max info loss,gini threshold,p value
SPH+CPI,4,0.6266666666666667,1.7925531914893618,0.1,0.4,0.75
SPH+CPI,5,0.6666666666666666,1.985,0.1,0.4,0.75
SPH+CPI,6,0.69,2.1207729468599035,0.1,0.4,0.75
SPH+CPI,7,0.7133333333333334,2.2803738317757007,0.1,0.4,0.75
SPH+CPI,8,0.7366666666666667,2.4615384615384617,0.1,0.4,0.75
SPH+CPI,9,0.76,2.662280701754386,0.1,0.4,0.75
SPH+CPI,10,0.7866666666666666,2.9110169491525424,0.1,0.4,0.75
SPH+CPI,1,0.3633333333333333,1.0,0.1,0.4,0.8
SPH+CPI,2,0.4966666666666666,1.2684563758389262,0.1,0.4,0.8
SPH+CPI,3,0.58,1.5172413793103448,0.1,0.4,0.8
SPH+CPI,4,0.62,1.6774193548387095,0.1,0.4,0.8
SPH+CPI,5,0.66,1.878787878787879,0.1,0.4,0.8
SPH+CPI,6,0.7,2.1142857142857143,0.1,0.4,0.8
SPH+CPI,7,0.73,2.315068493150685,0.1,0.4,0.8
SPH+CPI,8,0.75,2.466666666666667,0.1,0.4,0.8
SPH+CPI,9,0.7766666666666666,2.69098712446352,0.1,0.4,0.8
SPH+CPI,10,0.8033333333333333,2.933609958506224,0.1,0.4,0.8
SPH+CPI,1,0.34,1.0,0.1,0.4,0.85
SPH+CPI,2,0.4666666666666667,1.2714285714285714,0.1,0.4,0.85
SPH+CPI,3,0.54,1.5061728395061729,0.1,0.4,0.85
SPH+CPI,4,0.61,1.7923497267759565,0.1,0.4,0.85
SPH+CPI,5,0.6633333333333333,2.050251256281407,0.1,0.4,0.85
SPH+CPI,6,0.69,2.2028985507246377,0.1,0.4,0.85
SPH+CPI,7,0.7133333333333334,2.3598130841121496,0.1,0.4,0.85
SPH+CPI,8,0.7333333333333333,2.513636363636364,0.1,0.4,0.85
SPH+CPI,9,0.7533333333333333,2.685840707964602,0.1,0.4,0.85
SPH+CPI,10,0.7866666666666666,2.9957627118644066,0.1,0.4,0.85
SPH+CPI,1,0.2866666666666667,1.0,0.1,0.4,0.9
SPH+CPI,2,0.4366666666666666,1.3435114503816794,0.1,0.4,0.9
SPH+CPI,3,0.5066666666666667,1.5723684210526316,0.1,0.4,0.9
SPH+CPI,4,0.57,1.8421052631578947,0.1,0.4,0.9
SPH+CPI,5,0.6333333333333333,2.1578947368421053,0.1,0.4,0.9
SPH+CPI,6,0.68,2.42156862745098,0.1,0.4,0.9
SPH+CPI,7,0.71,2.615023474178404,0.1,0.4,0.9
SPH+CPI,8,0.73,2.7625570776255706,0.1,0.4,0.9
SPH+CPI,9,0.76,3.008771929824561,0.1,0.4,0.9
SPH+CPI,10,0.7866666666666666,3.2457627118644066,0.1,0.4,0.9
SPH+CPI,1,0.3366666666666666,1.0,0.15,0.2,0.7
SPH+CPI,2,0.5,1.3266666666666669,0.15,0.2,0.7
SPH+CPI,3,0.61,1.628415300546448,0.15,0.2,0.7
SPH+CPI,4,0.6633333333333333,1.8190954773869348,0.15,0.2,0.7
SPH+CPI,5,0.7066666666666667,2.0141509433962264,0.15,0.2,0.7
SPH+CPI,6,0.72,2.087962962962963,0.15,0.2,0.7
SPH+CPI,7,0.7466666666666667,2.263392857142857,0.15,0.2,0.7
SPH+CPI,8,0.7766666666666666,2.484978540772532,0.15,0.2,0.7
SPH+CPI,9,0.8033333333333333,2.7012448132780085,0.15,0.2,0.7
SPH+CPI,10,0.8233333333333334,2.878542510121457,0.15,0.2,0.7
SPH+CPI,1,0.3333333333333333,1.0,0.15,0.2,0.75
SPH+CPI,2,0.5,1.3333333333333333,0.15,0.2,0.75
SPH+CPI,3,0.6066666666666667,1.6263736263736264,0.15,0.2,0.75
SPH+CPI,4,0.67,1.8507462686567164,0.15,0.2,0.75
SPH+CPI,5,0.7066666666666667,2.0141509433962264,0.15,0.2,0.75
SPH+CPI,6,0.7133333333333334,2.0514018691588785,0.15,0.2,0.75
SPH+CPI,7,0.74,2.22972972972973,0.15,0.2,0.75
SPH+CPI,8,0.7666666666666667,2.430434782608696,0.15,0.2,0.75
SPH+CPI,9,0.7866666666666666,2.597457627118644,0.15,0.2,0.75
SPH+CPI,10,0.8133333333333334,2.8401639344262297,0.15,0.2,0.75
SPH+CPI,1,0.32,1.0,0.15,0.2,0.8
SPH+CPI,2,0.4766666666666667,1.3286713286713288,0.15,0.2,0.8
SPH+CPI,3,0.5933333333333334,1.6573033707865168,0.15,0.2,0.8
SPH+CPI,4,0.6533333333333333,1.8724489795918369,0.15,0.2,0.8
