Method,R_e,A@e,RA@e,max info loss,gini threshold,p value
SPH+CPI,6,0.7133333333333334,2.02803738317757,0.1,0.4,0.8
SPH+CPI,7,0.7466666666666667,2.25,0.1,0.4,0.8
SPH+CPI,8,0.7733333333333333,2.4482758620689653,0.1,0.4,0.8
SPH+CPI,9,0.7933333333333333,2.6134453781512605,0.1,0.4,0.8
SPH+CPI,10,0.8033333333333333,2.705394190871369,0.1,0.4,0.8
SPH+CPI,1,0.34,1.0,0.1,0.4,0.85
SPH+CPI,2,0.4833333333333333,1.296551724137931,0.1,0.4,0.85
SPH+CPI,3,0.5766666666666667,1.5722543352601157,0.1,0.4,0.85
SPH+CPI,4,0.6533333333333333,1.8571428571428568,0.1,0.4,0.85
SPH+CPI,5,0.6833333333333333,1.995121951219512,0.1,0.4,0.85
SPH+CPI,6,0.71,2.1455399061032865,0.1,0.4,0.85
SPH+CPI,7,0.74,2.3423423423423424,0.1,0.4,0.85
SPH+CPI,8,0.7566666666666667,2.4669603524229085,0.1,0.4,0.85
SPH+CPI,9,0.7733333333333333,2.6077586206896552,0.1,0.4,0.85
SPH+CPI,10,0.7833333333333333,2.7021276595744683,0.1,0.4,0.85
SPH+CPI,1,0.3,1.0,0.1,0.4,0.9
SPH+CPI,2,0.45,1.3333333333333333,0.1,0.4,0.9
SPH+CPI,3,0.5633333333333334,1.6686390532544384,0.1,0.4,0.9
SPH+CPI,4,0.6433333333333333,1.9585492227979275,0.1,0.4,0.9
SPH+CPI,5,0.6733333333333333,2.094059405940594,0.1,0.4,0.9
SPH+CPI,6,0.7033333333333334,2.2606635071090047,0.1,0.4,0.9
SPH+CPI,7,0.7433333333333333,2.5156950672645744,0.1,0.4,0.9
SPH+CPI,8,0.76,2.6359649122807016,0.1,0.4,0.9
SPH+CPI,9,0.7766666666666666,2.772532188841202,0.1,0.4,0.9
SPH+CPI,10,0.7866666666666666,2.864406779661017,0.1,0.4,0.9
SPH+CPI,1,0.3466666666666667,1.0,0.15,0.2,0.7
SPH+CPI,2,0.5,1.3066666666666666,0.15,0.2,0.7
SPH+CPI,3,0.6133333333333333,1.6195652173913044,0.15,0.2,0.7
SPH+CPI,4,0.67,1.82089552238806,0.15,0.2,0.7
SPH+CPI,5,0.7133333333333334,2.014018691588785,0.15,0.2,0.7
SPH+CPI,6,0.7333333333333333,2.122727272727273,0.15,0.2,0.7
SPH+CPI,7,0.7566666666666667,2.2731277533039647,0.15,0.2,0.7
SPH+CPI,8,0.7866666666666666,2.4915254237288136,0.15,0.2,0.7
SPH+CPI,9,0.8166666666666667,2.730612244897959,0.15,0.2,0.7
SPH+CPI,10,0.8433333333333334,2.960474308300395,0.15,0.2,0.7
SPH+CPI,1,0.3266666666666666,1.0,0.15,0.2,0.75
SPH+CPI,2,0.4866666666666667,1.3287671232876712,0.15,0.2,0.75
SPH+CPI,3,0.5933333333333334,1.6292134831460674,0.15,0.2,0.75
SPH+CPI,4,0.6566666666666666,1.8578680203045683,0.15,0.2,0.75
SPH+CPI,5,0.6966666666666667,2.0382775119617227,0.15,0.2,0.75
SPH+CPI,6,0.7166666666666667,2.1488372093023256,0.15,0.2,0.75
SPH+CPI,7,0.76,2.425438596491228,0.15,0.2,0.75
SPH+CPI,8,0.7866666666666666,2.614406779661017,0.15,0.2,0.75
SPH+CPI,9,0.8133333333333334,2.8237704918032787,0.15,0.2,0.75
SPH+CPI,10,0.8366666666666667,3.0239043824701195,0.15,0.2,0.75
SPH+CPI,1,0.35,1.0,0.15,0.2,0.8
SPH+CPI,2,0.52,1.3269230769230769,0.15,0.2,0.8
SPH+CPI,3,0.61,1.5737704918032789,0.15,0.2,0.8
SPH+CPI,4,0.66,1.7575757575757576,0.15,0.2,0.8
SPH+CPI,5,0.7066666666666667,1.9716981132075468,0.15,0.2,0.8
SPH+CPI,6,0.7233333333333334,2.064516129032258,0.15,0.2,0.8
SPH+CPI,7,0.7633333333333333,2.323144104803493,0.15,0.2,0.8
SPH+CPI,8,0.79,2.5147679324894514,0.15,0.2,0.8
SPH+CPI,9,0.8166666666666667,2.7265306122448982,0.15,0.2,0.8
SPH+CPI,10,0.8266666666666667,2.8145161290322585,0.15,0.2,0.8
SPH+CPI,1,0.33,1.0,0.15,0.2,0.85
SPH+CPI,2,0.5133333333333333,1.3571428571428572,0.15,0.2,0.85
SPH+CPI,3,0.5966666666666667,1.5865921787709498,0.15,0.2,0.85
SPH+CPI,4,0.6433333333333333,1.7616580310880832,0.15,0.2,0.85
SPH+CPI,5,0.69,1.980676328502416,0.15,0.2,0.85
SPH+CPI,6,0.71,2.0938967136150235,0.15,0.2,0.85
SPH+CPI,7,0.7466666666666667,2.3348214285714284,0.15,0.2,0.85
SPH+CPI,8,0.7766666666666666,2.553648068669528,0.15,0.2,0.85
SPH+CPI,9,0.8033333333333333,2.767634854771784,0.15,0.2,0.85
SPH+CPI,10,0.8133333333333334,2.8565573770491803,0.15,0.2,0.85
SPH+CPI,1,0.3266666666666666,1.0,0.15,0.2,0.9
SPH+CPI,2,0.4733333333333333,1.3098591549295775,0.15,0.2,0.9
SPH+CPI,3,0.5566666666666666,1.5628742514970058,0.15,0.2,0.9
SPH+CPI,4,0.64,1.8802083333333333,0.15,0.2,0.9
SPH+CPI,5,0.6733333333333333,2.0346534653465347,0.15,0.2,0.9
SPH+CPI,6,0.71,2.23943661971831,0.15,0.2,0.9
SPH+CPI,7,0.7566666666666667,2.5330396475770924,0.15,0.2,0.9
SPH+CPI,8,0.7766666666666666,2.6738197424892705,0.15,0.2,0.9
SPH+CPI,9,0.8066666666666666,2.9090909090909087,0.15,0.2,0.9
SPH+CPI,10,0.8266666666666667,3.0806451612903225,0.15,0.2,0.9
SPH+CPI,1,0.3533333333333333,1.0,0.15,0.25,0.7
SPH+CPI,2,0.5066666666666667,1.3026315789473684,0.15,0.25,0.7
SPH+CPI,3,0.6133333333333333,1.5978260869565215,0.15,0.25,0.7
SPH+CPI,4,0.67,1.8009950248756217,0.15,0.25,0.7
SPH+CPI,5,0.7166666666666667,2.0093023255813955,0.15,0.25,0.7
SPH+CPI,6,0.7433333333333333,2.1524663677130045,0.15,0.25,0.7
SPH+CPI,7,0.7666666666666667,2.3,0.15,0.25,0.7
SPH+CPI,8,0.7933333333333333,2.4915966386554618,0.15,0.25,0.7
SPH+CPI,9,0.8166666666666667,2.6775510204081634,0.15,0.25,0.7
SPH+CPI,10,0.84,2.8809523809523814,0.15,0.25,0.7
SPH+CPI,1,0.3333333333333333,1.0,0.15,0.25,0.75
SPH+CPI,2,0.4933333333333334,1.3243243243243243,0.15,0.25,0.75
SPH+CPI,3,0.5933333333333334,1.6067415730337078,0.15,0.25,0.75
SPH+CPI,4,0.6566666666666666,1.8375634517766497,0.15,0.25,0.75
SPH+CPI,5,0.7,2.033333333333333,0.15,0.25,0.75
